subject,activity,domain,acceleration_signal,signal_type,signal_dimension,function,axis,avg_value
26,sitting,time,body,accelerometer,jerk,std,z,-0.778349460841837
26,sitting,time,body,accelerometer,jerk magnitude,mean,NA,-0.694917859209184
26,sitting,time,body,accelerometer,jerk magnitude,std,NA,-0.677426336392347
26,sitting,time,body,accelerometer,magnitude,mean,NA,-0.600932264175765
26,sitting,time,body,accelerometer,magnitude,std,NA,-0.620355788665816
26,sitting,time,body,accelerometer,NA,mean,x,0.2730365808625
26,sitting,time,body,accelerometer,NA,mean,y,-0.0161687277463495
26,sitting,time,body,accelerometer,NA,mean,z,-0.107637894928571
26,sitting,time,body,accelerometer,NA,std,x,-0.623101031168367
26,sitting,time,body,accelerometer,NA,std,y,-0.585967142418112
26,sitting,time,body,accelerometer,NA,std,z,-0.70498062744898
26,sitting,time,body,gyroscope,jerk,mean,x,-0.0988125627461224
26,sitting,time,body,gyroscope,jerk,mean,y,-0.040476400288852
26,sitting,time,body,gyroscope,jerk,mean,z,-0.0558282743354031
26,sitting,time,body,gyroscope,jerk,std,x,-0.732321370690816
26,sitting,time,body,gyroscope,jerk,std,y,-0.836112175331633
26,sitting,time,body,gyroscope,jerk,std,z,-0.773101524821429
26,sitting,time,body,gyroscope,jerk magnitude,mean,NA,-0.798325916709184
26,sitting,time,body,gyroscope,jerk magnitude,std,NA,-0.818279112908163
26,sitting,time,body,gyroscope,magnitude,mean,NA,-0.694597662936224
26,sitting,time,body,gyroscope,magnitude,std,NA,-0.751833690215051
26,sitting,time,body,gyroscope,NA,mean,x,-0.020659932105102
26,sitting,time,body,gyroscope,NA,mean,y,-0.0827415060904082
26,sitting,time,body,gyroscope,NA,mean,z,0.0917853294044643
26,sitting,time,body,gyroscope,NA,std,x,-0.766673970339286
26,sitting,time,body,gyroscope,NA,std,y,-0.800675471045918
26,sitting,time,body,gyroscope,NA,std,z,-0.703347205619898
26,sitting,time,gravity,accelerometer,magnitude,mean,NA,-0.600932264175765
26,sitting,time,gravity,accelerometer,magnitude,std,NA,-0.620355788665816
26,sitting,time,gravity,accelerometer,NA,mean,x,0.615123534668367
26,sitting,time,gravity,accelerometer,NA,mean,y,0.10870478277551
26,sitting,time,gravity,accelerometer,NA,mean,z,0.234107010472449
26,sitting,time,gravity,accelerometer,NA,std,x,-0.96781789994898
26,sitting,time,gravity,accelerometer,NA,std,y,-0.959713562227041
26,sitting,time,gravity,accelerometer,NA,std,z,-0.955643363545918
27,sitting,frequency,body,accelerometer,jerk,mean,x,-0.714554678365692
27,sitting,frequency,body,accelerometer,jerk,mean,y,-0.694509658473138
27,sitting,frequency,body,accelerometer,jerk,mean,z,-0.76857445225266
27,sitting,frequency,body,accelerometer,jerk,std,x,-0.712857956529255
27,sitting,frequency,body,accelerometer,jerk,std,y,-0.675744794384308
27,sitting,frequency,body,accelerometer,jerk,std,z,-0.797303408218085
27,sitting,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.688572791044947
27,sitting,frequency,body,accelerometer,jerk magnitude,std,NA,-0.707531366315426
27,sitting,frequency,body,accelerometer,magnitude,mean,NA,-0.667185803946808
27,sitting,frequency,body,accelerometer,magnitude,std,NA,-0.734883056953989
27,sitting,frequency,body,accelerometer,NA,mean,x,-0.681454795855319
27,sitting,frequency,body,accelerometer,NA,mean,y,-0.641267840429521
27,sitting,frequency,body,accelerometer,NA,mean,z,-0.715482857547872
27,sitting,frequency,body,accelerometer,NA,std,x,-0.654659392263298
27,sitting,frequency,body,accelerometer,NA,std,y,-0.649506674776596
27,sitting,frequency,body,accelerometer,NA,std,z,-0.692130765962766
27,sitting,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.837585999827128
27,sitting,frequency,body,gyroscope,jerk magnitude,std,NA,-0.848260021656915
27,sitting,frequency,body,gyroscope,magnitude,mean,NA,-0.785953610106383
27,sitting,frequency,body,gyroscope,magnitude,std,NA,-0.777810418832447
27,sitting,frequency,body,gyroscope,NA,mean,x,-0.768505711292553
27,sitting,frequency,body,gyroscope,NA,mean,y,-0.795433953608777
27,sitting,frequency,body,gyroscope,NA,mean,z,-0.702788513114362
27,sitting,frequency,body,gyroscope,NA,std,x,-0.806288410297872
27,sitting,frequency,body,gyroscope,NA,std,y,-0.808791849202128
27,sitting,frequency,body,gyroscope,NA,std,z,-0.697147299066489
27,sitting,time,body,accelerometer,jerk,mean,x,0.0768320396617021
27,sitting,time,body,accelerometer,jerk,mean,y,0.00617714992829521
27,sitting,time,body,accelerometer,jerk,mean,z,-0.00495000607441489
27,sitting,time,body,accelerometer,jerk,std,x,-0.700549974357447
27,sitting,time,body,accelerometer,jerk,std,y,-0.674792293475665
27,sitting,time,body,accelerometer,jerk,std,z,-0.783632076781915
27,sitting,time,body,accelerometer,jerk magnitude,mean,NA,-0.70180744799867
27,sitting,time,body,accelerometer,jerk magnitude,std,NA,-0.696003354282979
27,sitting,time,body,accelerometer,magnitude,mean,NA,-0.627947737417819
27,sitting,time,body,accelerometer,magnitude,std,NA,-0.677874152031915
27,sitting,time,body,accelerometer,NA,mean,x,0.277264567074468
27,sitting,time,body,accelerometer,NA,mean,y,-0.0167969215592152
27,sitting,time,body,accelerometer,NA,mean,z,-0.110848300413564
27,sitting,time,body,accelerometer,NA,std,x,-0.660976085218085
27,sitting,time,body,accelerometer,NA,std,y,-0.630460488658511
27,sitting,time,body,accelerometer,NA,std,z,-0.68321532587766
27,sitting,time,body,gyroscope,jerk,mean,x,-0.0893066039356303
27,sitting,time,body,gyroscope,jerk,mean,y,-0.0450414487725798
27,sitting,time,body,gyroscope,jerk,mean,z,-0.0586254676047872
27,sitting,time,body,gyroscope,jerk,std,x,-0.8210758325
27,sitting,time,body,gyroscope,jerk,std,y,-0.837320211489362
27,sitting,time,body,gyroscope,jerk,std,z,-0.782945588829787
27,sitting,time,body,gyroscope,jerk magnitude,mean,NA,-0.823067662473404
27,sitting,time,body,gyroscope,jerk magnitude,std,NA,-0.837212879564096
27,sitting,time,body,gyroscope,magnitude,mean,NA,-0.694016019806117
27,sitting,time,body,gyroscope,magnitude,std,NA,-0.754713306440957
27,sitting,time,body,gyroscope,NA,mean,x,-0.0608887602789628
27,sitting,time,body,gyroscope,NA,mean,y,-0.0552177945716489
27,sitting,time,body,gyroscope,NA,mean,z,0.108947089653191
27,sitting,time,body,gyroscope,NA,std,x,-0.795853557018617
27,sitting,time,body,gyroscope,NA,std,y,-0.802048718989362
27,sitting,time,body,gyroscope,NA,std,z,-0.674128512103723
27,sitting,time,gravity,accelerometer,magnitude,mean,NA,-0.627947737417819
27,sitting,time,gravity,accelerometer,magnitude,std,NA,-0.677874152031915
27,sitting,time,gravity,accelerometer,NA,mean,x,0.627230079867021
27,sitting,time,gravity,accelerometer,NA,mean,y,0.032242387143617
27,sitting,time,gravity,accelerometer,NA,mean,z,0.14116869604876
27,sitting,time,gravity,accelerometer,NA,std,x,-0.974620173404255
27,sitting,time,gravity,accelerometer,NA,std,y,-0.972505174787234
27,sitting,time,gravity,accelerometer,NA,std,z,-0.959200394414894
28,sitting,frequency,body,accelerometer,jerk,mean,x,-0.718019745738835
28,sitting,frequency,body,accelerometer,jerk,mean,y,-0.705976257345146
28,sitting,frequency,body,accelerometer,jerk,mean,z,-0.804585188883495
28,sitting,frequency,body,accelerometer,jerk,std,x,-0.734238501912621
28,sitting,frequency,body,accelerometer,jerk,std,y,-0.688305009647573
28,sitting,frequency,body,accelerometer,jerk,std,z,-0.842972637427184
28,sitting,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.706908798520874
28,sitting,frequency,body,accelerometer,jerk magnitude,std,NA,-0.726122136199029
28,sitting,frequency,body,accelerometer,magnitude,mean,NA,-0.656100294024272
28,sitting,frequency,body,accelerometer,magnitude,std,NA,-0.715164661849515
28,sitting,frequency,body,accelerometer,NA,mean,x,-0.68776883432233
28,sitting,frequency,body,accelerometer,NA,mean,y,-0.622841114519417
28,sitting,frequency,body,accelerometer,NA,mean,z,-0.741462254985437
28,sitting,frequency,body,accelerometer,NA,std,x,-0.683199944917476
28,sitting,frequency,body,accelerometer,NA,std,y,-0.623192236384369
28,sitting,frequency,body,accelerometer,NA,std,z,-0.713211963058252
28,sitting,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.826660930776699
28,sitting,frequency,body,gyroscope,jerk magnitude,std,NA,-0.833674226650485
28,sitting,frequency,body,gyroscope,magnitude,mean,NA,-0.762735296006796
28,sitting,frequency,body,gyroscope,magnitude,std,NA,-0.767012523398058
28,sitting,frequency,body,gyroscope,NA,mean,x,-0.70487616923301
28,sitting,frequency,body,gyroscope,NA,mean,y,-0.773967850635922
28,sitting,frequency,body,gyroscope,NA,mean,z,-0.709727226558252
28,sitting,frequency,body,gyroscope,NA,std,x,-0.784465639902913
28,sitting,frequency,body,gyroscope,NA,std,y,-0.762735614126214
28,sitting,frequency,body,gyroscope,NA,std,z,-0.738649933252427
28,sitting,time,body,accelerometer,jerk,mean,x,0.0792910308825243
28,sitting,time,body,accelerometer,jerk,mean,y,0.0135107680737864
28,sitting,time,body,accelerometer,jerk,mean,z,0.00364494866063107
28,sitting,time,body,accelerometer,jerk,std,x,-0.713004659097087
28,sitting,time,body,accelerometer,jerk,std,y,-0.687209413543689
28,sitting,time,body,accelerometer,jerk,std,z,-0.824228169757282
28,sitting,time,body,accelerometer,jerk magnitude,mean,NA,-0.723779362805825
28,sitting,time,body,accelerometer,jerk magnitude,std,NA,-0.714477557324272
28,sitting,time,body,accelerometer,magnitude,mean,NA,-0.644599448147087
28,sitting,time,body,accelerometer,magnitude,std,NA,-0.659757363641262
28,sitting,time,body,accelerometer,NA,mean,x,0.278739266553398
28,sitting,time,body,accelerometer,NA,mean,y,-0.0187975204834951
28,sitting,time,body,accelerometer,NA,mean,z,-0.107807008381068
28,sitting,time,body,accelerometer,NA,std,x,-0.68398972178932
28,sitting,time,body,accelerometer,NA,std,y,-0.606549833999029
28,sitting,time,body,accelerometer,NA,std,z,-0.70744912
28,sitting,time,body,gyroscope,jerk,mean,x,-0.0898649942082524
28,sitting,time,body,gyroscope,jerk,mean,y,-0.0456655215715049
28,sitting,time,body,gyroscope,jerk,mean,z,-0.0591893236052913
28,sitting,time,body,gyroscope,jerk,std,x,-0.746765237315534
28,sitting,time,body,gyroscope,jerk,std,y,-0.847302632669903
28,sitting,time,body,gyroscope,jerk,std,z,-0.793601885631068
28,sitting,time,body,gyroscope,jerk magnitude,mean,NA,-0.813718189757282
28,sitting,time,body,gyroscope,jerk magnitude,std,NA,-0.824174463058252
28,sitting,time,body,gyroscope,magnitude,mean,NA,-0.683567422362136
28,sitting,time,body,gyroscope,magnitude,std,NA,-0.737683990849515
28,sitting,time,body,gyroscope,NA,mean,x,-0.0567790137621359
28,sitting,time,body,gyroscope,NA,mean,y,-0.0488593126606262
28,sitting,time,body,gyroscope,NA,mean,z,0.0966943342504854
28,sitting,time,body,gyroscope,NA,std,x,-0.764813965509709
28,sitting,time,body,gyroscope,NA,std,y,-0.765086678543689
28,sitting,time,body,gyroscope,NA,std,z,-0.710462349475728
28,sitting,time,gravity,accelerometer,magnitude,mean,NA,-0.644599448147087
28,sitting,time,gravity,accelerometer,magnitude,std,NA,-0.659757363641262
28,sitting,time,gravity,accelerometer,NA,mean,x,0.647073359805825
28,sitting,time,gravity,accelerometer,NA,mean,y,-0.137379481334951
28,sitting,time,gravity,accelerometer,NA,mean,z,-0.00797649700048543
28,sitting,time,gravity,accelerometer,NA,std,x,-0.974479128592233
28,sitting,time,gravity,accelerometer,NA,std,y,-0.959880660436893
28,sitting,time,gravity,accelerometer,NA,std,z,-0.946447412281553
28,standing,frequency,body,accelerometer,jerk,mean,x,-0.650093316014205
28,standing,frequency,body,accelerometer,jerk,mean,y,-0.629450020630682
28,standing,frequency,body,accelerometer,jerk,mean,z,-0.749187660607954
28,standing,frequency,body,accelerometer,jerk,std,x,-0.668766481176136
28,standing,frequency,body,accelerometer,jerk,std,y,-0.615705270717614
28,standing,frequency,body,accelerometer,jerk,std,z,-0.796834974772727
28,standing,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.638582720019318
28,standing,frequency,body,accelerometer,jerk magnitude,std,NA,-0.683350492909091
28,standing,frequency,body,accelerometer,magnitude,mean,NA,-0.596766476930682
28,standing,frequency,body,accelerometer,magnitude,std,NA,-0.675726065523296
28,standing,frequency,body,accelerometer,NA,mean,x,-0.614814832168182
28,standing,frequency,body,accelerometer,NA,mean,y,-0.540562190071023
28,standing,frequency,body,accelerometer,NA,mean,z,-0.684319004011364
28,standing,frequency,body,accelerometer,NA,std,x,-0.606381585607955
28,standing,frequency,body,accelerometer,NA,std,y,-0.56224204456875
28,standing,frequency,body,accelerometer,NA,std,z,-0.675349070397727
28,standing,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.783731989943182
28,standing,frequency,body,gyroscope,jerk magnitude,std,NA,-0.800627497215909
28,standing,frequency,body,gyroscope,magnitude,mean,NA,-0.708848978369318
28,standing,frequency,body,gyroscope,magnitude,std,NA,-0.716597399028409
28,standing,frequency,body,gyroscope,NA,mean,x,-0.638634953056818
28,standing,frequency,body,gyroscope,NA,mean,y,-0.715582747721591
28,standing,frequency,body,gyroscope,NA,mean,z,-0.631127818871023
28,standing,frequency,body,gyroscope,NA,std,x,-0.735772226022727
28,standing,frequency,body,gyroscope,NA,std,y,-0.715167583522727
28,standing,frequency,body,gyroscope,NA,std,z,-0.655394226196591
28,standing,time,body,accelerometer,jerk,mean,x,0.0824062308022727
28,standing,time,body,accelerometer,jerk,mean,y,0.0141872457548864
28,standing,time,body,accelerometer,jerk,mean,z,-0.00247734002281818
28,standing,time,body,accelerometer,jerk,std,x,-0.643135700714773
28,standing,time,body,accelerometer,jerk,std,y,-0.609963881289773
28,standing,time,body,accelerometer,jerk,std,z,-0.773531586988636
28,standing,time,body,accelerometer,jerk magnitude,mean,NA,-0.649224303329546
28,standing,time,body,accelerometer,jerk magnitude,std,NA,-0.656365538846023
28,standing,time,body,accelerometer,magnitude,mean,NA,-0.569569991120455
28,standing,time,body,accelerometer,magnitude,std,NA,-0.607805066017045
28,standing,time,body,accelerometer,NA,mean,x,0.276120153465909
28,standing,time,body,accelerometer,NA,mean,y,-0.0196106242455114
28,standing,time,body,accelerometer,NA,mean,z,-0.111939260223295
28,standing,time,body,accelerometer,NA,std,x,-0.608133788585227
28,standing,time,body,accelerometer,NA,std,y,-0.535146354788636
28,standing,time,body,accelerometer,NA,std,z,-0.660507169431818
28,standing,time,body,gyroscope,jerk,mean,x,-0.0860805048176136
28,standing,time,body,gyroscope,jerk,mean,y,-0.0437809983988636
28,standing,time,body,gyroscope,jerk,mean,z,-0.0626159225017045
28,standing,time,body,gyroscope,jerk,std,x,-0.689791758278409
28,standing,time,body,gyroscope,jerk,std,y,-0.798979959488636
28,standing,time,body,gyroscope,jerk,std,z,-0.741845433806818
28,standing,time,body,gyroscope,jerk magnitude,mean,NA,-0.760708643386364
28,standing,time,body,gyroscope,jerk magnitude,std,NA,-0.784159789318182
28,standing,time,body,gyroscope,magnitude,mean,NA,-0.607539045567045
28,standing,time,body,gyroscope,magnitude,std,NA,-0.679673857163068
28,standing,time,body,gyroscope,NA,mean,x,-0.0735291511680114
28,standing,time,body,gyroscope,NA,mean,y,-0.0451436890589205
28,standing,time,body,gyroscope,NA,mean,z,0.105692923933523
28,standing,time,body,gyroscope,NA,std,x,-0.711556711367045
28,standing,time,body,gyroscope,NA,std,y,-0.713427389630682
28,standing,time,body,gyroscope,NA,std,z,-0.622184131999432
28,standing,time,gravity,accelerometer,magnitude,mean,NA,-0.569569991120455
28,standing,time,gravity,accelerometer,magnitude,std,NA,-0.607805066017045
28,standing,time,gravity,accelerometer,NA,mean,x,0.596489908068182
28,standing,time,gravity,accelerometer,NA,mean,y,-0.159514371232955
28,standing,time,gravity,accelerometer,NA,mean,z,-0.0926602648977273
28,standing,time,gravity,accelerometer,NA,std,x,-0.973164266079545
28,standing,time,gravity,accelerometer,NA,std,y,-0.960933256704545
28,standing,time,gravity,accelerometer,NA,std,z,-0.945966059659091
29,standing,frequency,body,accelerometer,jerk,mean,x,-0.629875853152035
29,standing,frequency,body,accelerometer,jerk,mean,y,-0.641289075786337
29,standing,frequency,body,accelerometer,jerk,mean,z,-0.768433928313954
29,standing,frequency,body,accelerometer,jerk,std,x,-0.651564188964826
29,standing,frequency,body,accelerometer,jerk,std,y,-0.655526116655523
29,standing,frequency,body,accelerometer,jerk,std,z,-0.818292780813954
29,standing,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.609879937469099
29,standing,frequency,body,accelerometer,jerk magnitude,std,NA,-0.636434470547384
29,standing,frequency,body,accelerometer,magnitude,mean,NA,-0.589294014734302
29,standing,frequency,body,accelerometer,magnitude,std,NA,-0.639314176054942
29,standing,frequency,body,accelerometer,NA,mean,x,-0.579901000186134
29,standing,frequency,body,accelerometer,NA,mean,y,-0.587686308146221
29,standing,frequency,body,accelerometer,NA,mean,z,-0.680547675465116
29,standing,frequency,body,accelerometer,NA,std,x,-0.5727879490375
29,standing,frequency,body,accelerometer,NA,std,y,-0.630978844851831
29,standing,frequency,body,accelerometer,NA,std,z,-0.602550925183721
29,standing,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.840464164156977
29,standing,frequency,body,gyroscope,jerk magnitude,std,NA,-0.851462426569767
29,standing,frequency,body,gyroscope,magnitude,mean,NA,-0.722018434984302
29,standing,frequency,body,gyroscope,magnitude,std,NA,-0.671454324368401
29,standing,frequency,body,gyroscope,NA,mean,x,-0.685747413486628
29,standing,frequency,body,gyroscope,NA,mean,y,-0.735972301656977
29,standing,frequency,body,gyroscope,NA,mean,z,-0.689221357718023
29,standing,frequency,body,gyroscope,NA,std,x,-0.752567831707849
29,standing,frequency,body,gyroscope,NA,std,y,-0.588857987485174
29,standing,frequency,body,gyroscope,NA,std,z,-0.749163172296512
29,standing,time,body,accelerometer,jerk,mean,x,0.0788382324713372
29,standing,time,body,accelerometer,jerk,mean,y,0.00900161248883721
29,standing,time,body,accelerometer,jerk,mean,z,-0.00355290542467733
29,standing,time,body,accelerometer,jerk,std,x,-0.623456414216366
29,standing,time,body,accelerometer,jerk,std,y,-0.635499779848779
29,standing,time,body,accelerometer,jerk,std,z,-0.793746797790698
29,standing,time,body,accelerometer,jerk magnitude,mean,NA,-0.664538060484884
29,standing,time,body,accelerometer,jerk magnitude,std,NA,-0.620472049862791
29,standing,time,body,accelerometer,magnitude,mean,NA,-0.553585593347965
29,standing,time,body,accelerometer,magnitude,std,NA,-0.579067216088081
29,standing,time,body,accelerometer,NA,mean,x,0.279111521944767
29,standing,time,body,accelerometer,NA,mean,y,-0.018471953048314
29,standing,time,body,accelerometer,NA,mean,z,-0.108675612269477
29,standing,time,body,accelerometer,NA,std,x,-0.574295395364826
29,standing,time,body,accelerometer,NA,std,y,-0.598400275636657
29,standing,time,body,accelerometer,NA,std,z,-0.606461283926453
29,standing,time,body,gyroscope,jerk,mean,x,-0.100707751809855
29,standing,time,body,gyroscope,jerk,mean,y,-0.0464322029527616
29,standing,time,body,gyroscope,jerk,mean,z,-0.052785999031686
29,standing,time,body,gyroscope,jerk,std,x,-0.736117664139535
29,standing,time,body,gyroscope,jerk,std,y,-0.853639613139535
29,standing,time,body,gyroscope,jerk,std,z,-0.770221314302326
29,standing,time,body,gyroscope,jerk magnitude,mean,NA,-0.802293906366279
29,standing,time,body,gyroscope,jerk magnitude,std,NA,-0.840156364186047
29,standing,time,body,gyroscope,magnitude,mean,NA,-0.602228993700349
29,standing,time,body,gyroscope,magnitude,std,NA,-0.653732301592151
29,standing,time,body,gyroscope,NA,mean,x,-0.0101831910869331
29,standing,time,body,gyroscope,NA,mean,y,-0.0882883296441861
29,standing,time,body,gyroscope,NA,mean,z,0.0881626266546221
29,standing,time,body,gyroscope,NA,std,x,-0.73469927369157
29,standing,time,body,gyroscope,NA,std,y,-0.634569173421512
29,standing,time,body,gyroscope,NA,std,z,-0.713864583982558
29,standing,time,gravity,accelerometer,magnitude,mean,NA,-0.553585593347965
29,standing,time,gravity,accelerometer,magnitude,std,NA,-0.579067216088081
29,standing,time,gravity,accelerometer,NA,mean,x,0.683067625610465
29,standing,time,gravity,accelerometer,NA,mean,y,0.115489757911628
29,standing,time,gravity,accelerometer,NA,mean,z,0.208215370043721
29,standing,time,gravity,accelerometer,NA,std,x,-0.973282885843023
29,standing,time,gravity,accelerometer,NA,std,y,-0.964643161017442
29,standing,time,gravity,accelerometer,NA,std,z,-0.941621790232558
30,standing,frequency,body,accelerometer,jerk,mean,x,-0.685307771157441
30,standing,frequency,body,accelerometer,jerk,mean,y,-0.671673670524282
30,standing,frequency,body,accelerometer,jerk,mean,z,-0.755432212793734
30,standing,frequency,body,accelerometer,jerk,std,x,-0.701879208571802
30,standing,frequency,body,accelerometer,jerk,std,y,-0.672622022924282
30,standing,frequency,body,accelerometer,jerk,std,z,-0.807184940939948
30,standing,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.656339723754047
30,standing,frequency,body,accelerometer,jerk magnitude,std,NA,-0.664600262443812
30,standing,frequency,body,accelerometer,magnitude,mean,NA,-0.600372067046214
30,standing,frequency,body,accelerometer,magnitude,std,NA,-0.646522810920757
30,standing,frequency,body,accelerometer,NA,mean,x,-0.635650125322193
30,standing,frequency,body,accelerometer,NA,mean,y,-0.55849001001906
30,standing,frequency,body,accelerometer,NA,mean,z,-0.634958546900783
30,standing,frequency,body,accelerometer,NA,std,x,-0.609238911508407
30,standing,frequency,body,accelerometer,NA,std,y,-0.531321491840992
30,standing,frequency,body,accelerometer,NA,std,z,-0.506570361273995
30,standing,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.811292332428198
30,standing,frequency,body,gyroscope,jerk magnitude,std,NA,-0.822805618746736
30,standing,frequency,body,gyroscope,magnitude,mean,NA,-0.669600510563003
30,standing,frequency,body,gyroscope,magnitude,std,NA,-0.589192650089817
30,standing,frequency,body,gyroscope,NA,mean,x,-0.667418236692689
30,standing,frequency,body,gyroscope,NA,mean,y,-0.629910665959817
30,standing,frequency,body,gyroscope,NA,mean,z,-0.615699347830287
30,standing,frequency,body,gyroscope,NA,std,x,-0.676801995680601
30,standing,frequency,body,gyroscope,NA,std,y,-0.496310421449608
30,standing,frequency,body,gyroscope,NA,std,z,-0.620253390415144
30,standing,time,body,accelerometer,jerk,mean,x,0.0734799270148825
30,standing,time,body,accelerometer,jerk,mean,y,0.00730438257971279
30,standing,time,body,accelerometer,jerk,mean,z,-0.000653871890373369
30,standing,time,body,accelerometer,jerk,std,x,-0.679007254150131
30,standing,time,body,accelerometer,jerk,std,y,-0.6607705539047
30,standing,time,body,accelerometer,jerk,std,z,-0.781644485013055
30,standing,time,body,accelerometer,jerk magnitude,mean,NA,-0.697050126998956
30,standing,time,body,accelerometer,jerk magnitude,std,NA,-0.658972148093473
30,standing,time,body,accelerometer,magnitude,mean,NA,-0.538131194183003
30,standing,time,body,accelerometer,magnitude,std,NA,-0.588158111633681
30,standing,time,body,accelerometer,NA,mean,x,0.276305836721932
30,standing,time,body,accelerometer,NA,mean,y,-0.0175856077340209
30,standing,time,body,accelerometer,NA,mean,z,-0.10589355727859
30,standing,time,body,accelerometer,NA,std,x,-0.615890785389034
30,standing,time,body,accelerometer,NA,std,y,-0.519047387875457
30,standing,time,body,accelerometer,NA,std,z,-0.522643273772115
30,standing,time,body,gyroscope,jerk,mean,x,-0.0926769005274151
30,standing,time,body,gyroscope,jerk,mean,y,-0.0412903779669452
30,standing,time,body,gyroscope,jerk,mean,z,-0.0493556177875196
30,standing,time,body,gyroscope,jerk,std,x,-0.780636429556136
30,standing,time,body,gyroscope,jerk,std,y,-0.79894807305483
30,standing,time,body,gyroscope,jerk,std,z,-0.76322854691906
30,standing,time,body,gyroscope,jerk magnitude,mean,NA,-0.785870931331593
30,standing,time,body,gyroscope,jerk magnitude,std,NA,-0.810398514673629
30,standing,time,body,gyroscope,magnitude,mean,NA,-0.510032754098198
30,standing,time,body,gyroscope,magnitude,std,NA,-0.573779428671018
30,standing,time,body,gyroscope,NA,mean,x,-0.0354229280326632
30,standing,time,body,gyroscope,NA,mean,y,-0.0717482452402089
30,standing,time,body,gyroscope,NA,mean,z,0.0834544586693995
30,standing,time,body,gyroscope,NA,std,x,-0.671005846122715
30,standing,time,body,gyroscope,NA,std,y,-0.538990663942298
30,standing,time,body,gyroscope,NA,std,z,-0.589783442185379
30,standing,time,gravity,accelerometer,magnitude,mean,NA,-0.538131194183003
30,standing,time,gravity,accelerometer,magnitude,std,NA,-0.588158111633681
30,standing,time,gravity,accelerometer,NA,mean,x,0.696858200678851
30,standing,time,gravity,accelerometer,NA,mean,y,0.0512698188974987
30,standing,time,gravity,accelerometer,NA,mean,z,0.184343178348037
30,standing,time,gravity,accelerometer,NA,std,x,-0.974319118563969
30,standing,time,gravity,accelerometer,NA,std,y,-0.952288292767624
30,standing,time,gravity,accelerometer,NA,std,z,-0.92943263464752
